id,Q1,scenario,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12_x,willingness,safety_overall_init,safety_tee,safety_companyHospital,safety_people,safety_data,safety_purpose,safety_overall_post,Q12_y,conf-init,response-id,conf-scenario-medical,comp-scenario-medical-1,comp-scenario-medical-2,faq-page-time,willingness-medical,willingness-medical-text,safety-medical-overall-init,safety-medical-tee,safety-medical-hospital,safety-medical-people,safety-medical-data,safety-medical-purpose,safety-medical-text,questions-medical,tee-concept-m1,tee-concept-m2,tee-concept-m3,tee-concept-m4,tee-concept-m5,tee-concept-m6,tee-concept-m7,tee-concept-m8,tee-concept-m9,tee-concept-m10,tee-concept-m11,tee-concept-m12,conf-tee-concept-medical,conf-tee-medical,safety-medical-overall-post,conf-scenario-iot,comp-scenario-iot-1,comp-scenario-iot-2,willingness-iot,willingness-iot-text,safety-iot-overall-init,safety-iot-tee,safety-iot-company,safety-iot-people,safety-iot-data,safety-iot-purpose,safety-iot-text,questions-iot,tee-concept-i1,tee-concept-i2,tee-concept-i3,tee-concept-i4,tee-concept-i5,tee-concept-i6,tee-concept-i7,tee-concept-i8,tee-concept-i9,tee-concept-i10,tee-concept-i11,tee-concept-i12,conf-tee-concept-iot,conf-tee-iot,safety-iot-overall-post,demo-tee,demo-tee-text,demo-cs-employ,demo-cs-employ-text,demo-cs-education,demo-cs-education-text,demo-medical,demo-medical-text,demo-medical-employ,demo-medical-employ-text,demo-iot,demo-iot-text,demo-tap,demo-tap-text,age,gender,gender-text,race,race-text,education,feedback,SCENARIO_Med,SCENARIO_IoT,Med_First,EXPLN,FAQ,faq1_count,faq2_count,faq3_count,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,previous_medical_research,medical_job,IoT_ownership,FAQ_rebinned,EXPLN_rebinned,IoT_automation,CS_Employment,CS_Education,combined_IoT_Experience,combined_Medical_Experience,combined_CS_Experience,scenario_complexity,scenario_scenario
395,1,MedicalSimple,1,1,1,1,0,1,0,1,0,0,0,Maybe would,Somewhat safe,Unsafe,Safe,Safe,Neither safe nor unsafe,Safe,Somewhat safe,0,Not at all confident,R_5CjDE3wo6YQxgk0,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Somewhat safe,Unsafe,Safe,Safe,Neither safe nor unsafe,Safe,I am unsure of what exactly a TEE is.,What kind of protections do TEE's give?,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Not at all confident,Not at all confident,Somewhat safe,Completely confident,Smart voice assistant,,Maybe would,,Somewhat safe,Unsafe,Unsafe,Neither safe nor unsafe,Unsafe,Unsafe,Unsure how securely the data will be stored.,No questions at this time.,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Not at all confident,Not at all confident,Somewhat safe,No,,No,Information Processing,Yes,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Male,,White or Caucasian,,High school or below,,MedicalSimple,IoTComplex,1,No explanation,No FAQ,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Simple,Medical
397,1,MedicalSimple,1,1,1,1,0,1,0,1,1,1,1,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Somewhat confident,R_3iDvwjBt8r3GSQh,Completely confident,Determine where to build a new hospital,,166.069,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,"nothing at all! 
",i dont have any questions. ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart voice assistant,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,the transmission of the data could be concerning.,No other questions. ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Completely confident ,Completely safe,No,,No,,No,,No,,Yes,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,35-44,Female NB or SD,,White or Caucasian,,High school or below,Great Survey! Very interesting! ,MedicalSimple,IoTComplex,0,No explanation,Show,3,3,3,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,Medical
398,1,MedicalSimple,1,1,1,1,1,1,0,1,1,0,0,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,0,Completely confident,R_5CytN6W5J7rroqd,Completely confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Completely confident ,Completely safe,Somewhat confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Completely confident ,Completely safe,No,,No,,No,,No,,"No, but I have been in the past",,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,18-24,Female NB or SD,,White or Caucasian,,High school or below,,MedicalSimple,IoTSimple,1,Unsubstantial,No FAQ,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,Medical
399,1,MedicalSimple,1,1,1,1,1,1,1,1,1,1,1,Would not,Completely safe,Safe,Safe,Neither safe nor unsafe,Safe,Safe,Completely safe,1,Somewhat confident,R_2njwNgqTK9DmXBo,Somewhat confident,Determine where to build a new hospital,,71.946,Would not,,Completely safe,Safe,Safe,Neither safe nor unsafe,Safe,Safe,No,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Safe,Neither safe nor unsafe,Unsafe,Unsafe,A lightbulb shouldn't be collecting data about you address and data about you to sell you more product,I don't have any questions,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,18-24,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,"I always felt data on my phone is safe from hackers. Knowing it is probably by use of  a TEE was informative. I'm usually untrusting of giving my data away, but I'm sure data is always being taken without my knowledge anyways. ",MedicalSimple,IoTSimple,0,Hardware,Show,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
400,1,MedicalSimple,1,1,1,1,1,0,0,1,0,0,1,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Somewhat safe,1,Somewhat confident,R_1cnqZx8E4s2KrVn,Somewhat confident,Determine where to build a new hospital,,69.313,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,It generally feels safe because the data is only viewed in aggregate.,I don't think I have any.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart light bulb,,Maybe would,,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,It doesn't necessarily make me feel safe or unsafe. It is more about that I don't really understand why they would necessarily need this information. ,I don't think I have any.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,No,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,Trust,Show,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
403,1,MedicalSimple,1,1,1,1,1,0,0,1,0,1,1,Maybe would,Completely safe,Safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Completely safe,1,Not at all confident,R_1QKm2BDvyTWFwsZ,Completely confident,Determine where to build a new hospital,,68.72,Maybe would,,Completely safe,Safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Since its a hospital collecting data it makes me feel more safe,When do hospitals or people decide when to use TEEs or not,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Unsafe,Safe,Safe,I just dont like how my name and address would be stored by unknown persons,Which companies use TEEs,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Female NB or SD,,Asian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,No explanation,Show,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
405,1,MedicalSimple,1,1,1,1,1,1,1,1,1,0,0,Maybe would,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Completely safe,0,Somewhat confident,R_7R9RZqHohjodqKL,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,I would think that my info would be safe.,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart voice assistant,,Would not,,Somewhat safe,Safe,Unsafe,Neither safe nor unsafe,Unsafe,Unsafe,,,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, but I don’t use the smart features",,"No, I don’t own smart devices",,35-44,Female NB or SD,,White or Caucasian,,High school or below,,MedicalSimple,IoTComplex,1,Trust,No FAQ,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
407,1,MedicalSimple,0,1,1,1,1,1,1,1,1,1,1,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Completely confident,R_5Vm0EWANqjMoKJ3,Completely confident,Determine where to build a new hospital,,94.874,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,It makes sense it would be safe,Non,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,no,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,No,MedicalSimple,IoTSimple,1,Unsubstantial,Show,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
409,1,MedicalSimple,1,1,1,1,1,0,0,1,1,0,0,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,0,Completely confident,R_75AgL4odiTMfqWY,Somewhat confident,Determine where to build a new hospital,,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Completely confident ,Completely safe,Somewhat confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Neither safe nor unsafe,Safe,Unsafe,,,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,35-44,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,1,Unsubstantial,No FAQ,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
412,1,MedicalSimple,1,1,1,1,1,1,1,1,1,0,0,Maybe would,Completely safe,Safe,Neither safe nor unsafe,Unsafe,Unsafe,Safe,Completely safe,0,Completely confident,R_5aqqXbZRRwy6B4k,Completely confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Unsafe,Unsafe,Safe,"Somewhat unsafe. People, the researchers, would have access to my name, exact address, and my medical conditions. They might be from my community or know someone in my circle and be tempted to share the information or utilize it in some negative way themselves. It also bothers me that, if I understand the scenario correctly, my data could be shared in the future. ",I feel positive about the TEE itself and would like to see it utilized.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Would not,,Completely safe,Safe,Neither safe nor unsafe,Unsafe,Unsafe,Safe,"As in the first scenario, I don't like the use of my name and specific address being divulged to the researchers. Especially for something such as a light bulb. I don't see the risk is worth it. The exact times I am using the bulb could also be utilized to recognize a pattern of when I am home or not which makes me feel unsafe as I do not know the people who would have access to my information.",,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Somewhat confident,Completely confident ,Completely safe,No,,No,,No,,No,,"No, but I have been in the past",,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,45+,Female NB or SD,,White or Caucasian,,High school or below,,MedicalSimple,IoTSimple,1,Unsubstantial,No FAQ,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,Medical
413,1,MedicalSimple,1,1,1,1,1,0,0,1,0,0,1,Maybe would,Completely safe,Safe,Unsafe,Safe,Unsafe,Neither safe nor unsafe,Completely safe,1,Somewhat confident,R_5FWGDCrHvJCG573,Somewhat confident,Determine where to build a new hospital,,225.72,Maybe would,,Completely safe,Safe,Unsafe,Safe,Unsafe,Neither safe nor unsafe,the addresses,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Somewhat safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,Nothing else; just the idea of data collection is hard to think about,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,"Yes, as a researcher",,Yes,,"Yes, and I use the smart features",,"No, I don’t own smart devices",,25-34,Female NB or SD,,Black or African American,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,Hardware,Show,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,Medical
415,1,MedicalSimple,1,1,0,1,1,1,0,1,1,1,1,Definitely would,Completely safe,Safe,Safe,Safe,Unsafe,Safe,Completely safe,1,Not at all confident,R_5zpU0uH9VTtEgtT,Completely confident,Determine where to build a new hospital,,106.859,Definitely would,,Completely safe,Safe,Safe,Safe,Unsafe,Safe,"the medical information is very sensitive, and regardless of what I know about TEEs, knowing a team of developers who I don't know are using it would make me feel uncertain. However, knowing that by sharing my data I could help increase resoures for others, I would feel safer.",I still want to understand what ways they can or cannot be hacked by malevolent others.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart voice assistant,,Maybe would,,Completely safe,Safe,Unsafe,Safe,Unsafe,Neither safe nor unsafe,"The ideas of TEEs make me feel generally safe, but what feels unsafe is that my voice assistant would be constantly listening to me as a form of data collection to inform its software. I also have insecurities and questions I described below.","I need more information about TEEs. I want to understand if they can be hacked, if data from them can appear on the dark web, and how predictable the encryption patterns are or aren't (if that even is an appropriate question to ask). ",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,"Yes, as a participant",,No,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,"This is a super interesting study! I am curious about more ways or examples that TEEs could be exemplified, particularly in explaining how they are (or aren't) impenetrable by hackers and other cyber attacks. ",MedicalSimple,IoTComplex,0,No explanation,Show,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,Medical
419,1,MedicalSimple,1,1,1,1,1,1,0,1,0,1,1,Maybe would,Somewhat safe,Neither safe nor unsafe,Safe,Safe,Unsafe,Safe,Somewhat safe,1,Not at all confident,R_2sc67ESgU29lsCl,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Somewhat safe,Neither safe nor unsafe,Safe,Safe,Unsafe,Safe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Unsafe,Safe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Female NB or SD,,"White or Caucasian,Black or African American",,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,No explanation,Hide,3,2,2,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
421,1,MedicalSimple,1,0,1,1,1,0,0,1,1,0,0,Maybe would,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Completely safe,0,Completely confident,R_5CvYWX49HUUeJtt,Completely confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Concerned about potential data leaks that can expose private information. ,How effective are they at protecting information in the event of a data leak ,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Would not,,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Unsafe,Unsafe,Wouldn’t trust a smart light bulb company to properly protect data. ,How effective they are at protecting info in a data leak.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,"No, but I have been in the past",,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,35-44,Male,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,1,Trust,No FAQ,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,Medical
422,1,MedicalSimple,1,1,1,1,1,1,1,1,1,0,1,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Somewhat confident,R_1wLHVNbnO4cXAoR,Completely confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,My data would be safe. ,Who are the authorized personnel that would have access to the information and change the program.  ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart voice assistant,,Would not,,Completely safe,Safe,Safe,Safe,Safe,Safe,I think my data would be safe. ,Who has access to my data? ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"No, but I have in the past",,"No, I don’t own smart devices",,35-44,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,I have no questions at this time. ,MedicalSimple,IoTComplex,1,Trust,No FAQ,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,Medical
423,1,MedicalSimple,1,1,1,1,1,1,1,0,1,1,0,Maybe would,Completely safe,Safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Completely safe,0,Completely confident,R_33fZSKLxNjYY5Q1,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,"The data is probably safe, but there are always security concerns when people are involved(social engineering).","Without knowing the exact configuration and architecture of the TEE, among other unknown technical aspects, it is impossible to know how much safer it really makes things. Many exploits have existed in similar applications.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,"Nothing in particular, every company does this.","No question, other than I want to know the configuration of the TEE and the processor its running on.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,Yes,,Yes,I'm a freelance security analyst,No,,"Yes, as a participant",,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,18-24,Male,,White or Caucasian,,High school or below,Could have included more information about the TEE,MedicalSimple,IoTSimple,1,No explanation,No FAQ,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Simple,Medical
424,0,MedicalSimple,1,0,0,1,1,0,0,0,1,0,0,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,0,Not at all confident,R_3f6D8oyw8TwAk5k,Completely confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,everyone can access the data later on,How do I keep my data completely confidential from everyone,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Completely confident ,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,that everyone else can access the data,how do I keep my entire data confidential,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,Yes,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Male,,Asian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,No explanation,No FAQ,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,Medical
426,0,MedicalSimple,1,1,1,1,1,1,1,1,1,1,0,Would not,Somewhat safe,Safe,Safe,Safe,Safe,Safe,Completely safe,0,Completely confident,R_5EYhvMyhTa0JI3B,Completely confident,Determine where to build a new hospital,,175.472,Would not,,Somewhat safe,Safe,Safe,Safe,Safe,Safe,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart voice assistant,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,No,,"No, but I have been in the past",,No,,No,,"No, but I have been in the past",,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,"TEEs may work as they are designed, however it’s the human factor that makes the protected data vulnerable. Researchers who have access to the data are human and can ultimately misuse it for their own reasons.",MedicalSimple,IoTComplex,0,Unsubstantial,Show,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Simple,Medical
