id,Q1,scenario,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12_x,willingness,safety_overall_init,safety_tee,safety_companyHospital,safety_people,safety_data,safety_purpose,safety_overall_post,Q12_y,conf-init,response-id,conf-scenario-medical,comp-scenario-medical-1,comp-scenario-medical-2,faq-page-time,willingness-medical,willingness-medical-text,safety-medical-overall-init,safety-medical-tee,safety-medical-hospital,safety-medical-people,safety-medical-data,safety-medical-purpose,safety-medical-text,questions-medical,tee-concept-m1,tee-concept-m2,tee-concept-m3,tee-concept-m4,tee-concept-m5,tee-concept-m6,tee-concept-m7,tee-concept-m8,tee-concept-m9,tee-concept-m10,tee-concept-m11,tee-concept-m12,conf-tee-concept-medical,conf-tee-medical,safety-medical-overall-post,conf-scenario-iot,comp-scenario-iot-1,comp-scenario-iot-2,willingness-iot,willingness-iot-text,safety-iot-overall-init,safety-iot-tee,safety-iot-company,safety-iot-people,safety-iot-data,safety-iot-purpose,safety-iot-text,questions-iot,tee-concept-i1,tee-concept-i2,tee-concept-i3,tee-concept-i4,tee-concept-i5,tee-concept-i6,tee-concept-i7,tee-concept-i8,tee-concept-i9,tee-concept-i10,tee-concept-i11,tee-concept-i12,conf-tee-concept-iot,conf-tee-iot,safety-iot-overall-post,demo-tee,demo-tee-text,demo-cs-employ,demo-cs-employ-text,demo-cs-education,demo-cs-education-text,demo-medical,demo-medical-text,demo-medical-employ,demo-medical-employ-text,demo-iot,demo-iot-text,demo-tap,demo-tap-text,age,gender,gender-text,race,race-text,education,feedback,SCENARIO_Med,SCENARIO_IoT,Med_First,EXPLN,FAQ,faq1_count,faq2_count,faq3_count,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,previous_medical_research,medical_job,IoT_ownership,FAQ_rebinned,EXPLN_rebinned,IoT_automation,CS_Employment,CS_Education,combined_IoT_Experience,combined_Medical_Experience,combined_CS_Experience,scenario_complexity,scenario_scenario
407,1,IoTSimple,1,1,1,1,1,1,1,0,1,1,0,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,0,Completely confident,R_5Vm0EWANqjMoKJ3,Completely confident,Determine where to build a new hospital,,94.874,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,It makes sense it would be safe,Non,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,no,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,No,MedicalSimple,IoTSimple,1,Unsubstantial,Show,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
409,1,IoTSimple,0,1,1,1,1,1,0,1,1,0,0,Definitely would,Completely safe,Safe,Safe,Neither safe nor unsafe,Safe,Unsafe,Completely safe,0,Completely confident,R_75AgL4odiTMfqWY,Somewhat confident,Determine where to build a new hospital,,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Completely confident ,Completely safe,Somewhat confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Neither safe nor unsafe,Safe,Unsafe,,,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,35-44,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,1,Unsubstantial,No FAQ,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
412,1,IoTSimple,1,1,1,1,1,1,1,0,1,0,0,Would not,Completely safe,Safe,Neither safe nor unsafe,Unsafe,Unsafe,Safe,Completely safe,0,Completely confident,R_5aqqXbZRRwy6B4k,Completely confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Unsafe,Unsafe,Safe,"Somewhat unsafe. People, the researchers, would have access to my name, exact address, and my medical conditions. They might be from my community or know someone in my circle and be tempted to share the information or utilize it in some negative way themselves. It also bothers me that, if I understand the scenario correctly, my data could be shared in the future. ",I feel positive about the TEE itself and would like to see it utilized.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Would not,,Completely safe,Safe,Neither safe nor unsafe,Unsafe,Unsafe,Safe,"As in the first scenario, I don't like the use of my name and specific address being divulged to the researchers. Especially for something such as a light bulb. I don't see the risk is worth it. The exact times I am using the bulb could also be utilized to recognize a pattern of when I am home or not which makes me feel unsafe as I do not know the people who would have access to my information.",,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Somewhat confident,Completely confident ,Completely safe,No,,No,,No,,No,,"No, but I have been in the past",,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,45+,Female NB or SD,,White or Caucasian,,High school or below,,MedicalSimple,IoTSimple,1,Unsubstantial,No FAQ,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,IoT
413,1,IoTSimple,1,0,1,1,0,1,0,1,0,0,1,Maybe would,Somewhat safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,Somewhat safe,1,Somewhat confident,R_5FWGDCrHvJCG573,Somewhat confident,Determine where to build a new hospital,,225.72,Maybe would,,Completely safe,Safe,Unsafe,Safe,Unsafe,Neither safe nor unsafe,the addresses,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Somewhat safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,Nothing else; just the idea of data collection is hard to think about,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,"Yes, as a researcher",,Yes,,"Yes, and I use the smart features",,"No, I don’t own smart devices",,25-34,Female NB or SD,,Black or African American,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,Hardware,Show,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,IoT
414,1,IoTSimple,1,0,0,0,1,0,0,1,1,1,1,Maybe would,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Safe,Safe,Completely safe,1,Completely confident,R_7wbfseINWTZGAoL,Completely confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,Nothing else to report,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Completely confident ,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Safe,Safe,I feel unsafe generally abiut my data being shared with large companies. However it seems that it has been done many times in my life so at this point I'm becoming indifferent.,,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,18-24,Female NB or SD,,"White or Caucasian,Black or African American",,High school or below,,MedicalComplex,IoTSimple,0,Hardware,Hide,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
417,1,IoTSimple,0,0,1,1,1,1,0,1,1,0,1,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Somewhat confident,R_7oYii1LmVfBiDDX,Somewhat confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,No,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,No,No,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,Yes,I work in veterinary medicine,"Yes, and I use the smart features",,"Yes, I currently use home automation",,35-44,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalComplex,IoTSimple,1,Hardware,Hide,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,IoT
419,1,IoTSimple,1,1,1,1,1,1,0,1,0,1,1,Maybe would,Completely safe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Unsafe,Safe,Somewhat safe,1,Not at all confident,R_2sc67ESgU29lsCl,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Somewhat safe,Neither safe nor unsafe,Safe,Safe,Unsafe,Safe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Unsafe,Safe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Female NB or SD,,"White or Caucasian,Black or African American",,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,No explanation,Hide,3,2,2,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
421,1,IoTSimple,1,1,1,1,1,1,1,1,1,0,0,Would not,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Unsafe,Unsafe,Completely safe,0,Completely confident,R_5CvYWX49HUUeJtt,Completely confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Concerned about potential data leaks that can expose private information. ,How effective are they at protecting information in the event of a data leak ,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Would not,,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Unsafe,Unsafe,Wouldn’t trust a smart light bulb company to properly protect data. ,How effective they are at protecting info in a data leak.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,"No, but I have been in the past",,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,35-44,Male,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,1,Trust,No FAQ,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,IoT
423,1,IoTSimple,1,1,1,1,1,1,1,0,1,1,0,Maybe would,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,Completely safe,0,Completely confident,R_33fZSKLxNjYY5Q1,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,"The data is probably safe, but there are always security concerns when people are involved(social engineering).","Without knowing the exact configuration and architecture of the TEE, among other unknown technical aspects, it is impossible to know how much safer it really makes things. Many exploits have existed in similar applications.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,"Nothing in particular, every company does this.","No question, other than I want to know the configuration of the TEE and the processor its running on.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,Yes,,Yes,I'm a freelance security analyst,No,,"Yes, as a participant",,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,18-24,Male,,White or Caucasian,,High school or below,Could have included more information about the TEE,MedicalSimple,IoTSimple,1,No explanation,No FAQ,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Simple,IoT
424,0,IoTSimple,1,0,0,1,1,0,0,0,1,1,1,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Not at all confident,R_3f6D8oyw8TwAk5k,Completely confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,everyone can access the data later on,How do I keep my data completely confidential from everyone,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Completely confident ,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,that everyone else can access the data,how do I keep my entire data confidential,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,Yes,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Male,,Asian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,No explanation,No FAQ,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,IoT
425,1,IoTSimple,1,1,1,1,1,0,1,1,1,1,0,Definitely would,Completely safe,Safe,Unsafe,Safe,Unsafe,Neither safe nor unsafe,Completely safe,0,Somewhat confident,R_3WLTmuiK2rWpqcV,Completely confident,Develop an AI tool for diagnosing patients,,,Would not,,Completely safe,Safe,Safe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,"The data is not anonymized, meaning information they don't need, such as my name, is left intact.",,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Completely confident ,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Unsafe,Safe,Unsafe,Neither safe nor unsafe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Completely safe,No,,"No, but I have been in the past",,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,25-34,Male,,White or Caucasian,,High school or below,,MedicalComplex,IoTSimple,0,Hardware,Hide,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Simple,IoT
430,1,IoTSimple,1,1,1,1,1,0,1,1,1,1,1,Maybe would,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Completely safe,1,Somewhat confident,R_11Nwa5gLTmWXkn5,Completely confident,Determine where to build a new hospital,,112.303,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,No,,Yes,,Yes,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,35-44,Male,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,No explanation,Show,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Simple,IoT
432,1,IoTSimple,1,0,1,1,1,1,1,1,1,1,0,Maybe would,Somewhat safe,Safe,Unsafe,Unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat safe,0,Completely confident,R_8poqwBt5UTiIpXp,Completely confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,"Every security measure that I've ever heard about has been compromised at one point.  If the old adage of not a matter of if, it's a matter of when.",How many known programs have been able to emulate a trusted application to mimic and allow access that should be denied?,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Somewhat safe,Safe,Unsafe,Unsafe,Neither safe nor unsafe,Neither safe nor unsafe,"I feel about the same way, however the data that could be collected is not nearly as sensitive as medical information.",This application almost seems like it would be overkill to implement a TEE for data protection.  I would imagine that standard data security procedures would be enough for this.,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Completely confident ,Somewhat confident,Somewhat safe,No,,Yes,,Yes,,No,,No,,"Yes, and I use the smart features",,"Yes, I have used home automation, but not currently",,45+,Male,,White or Caucasian,,Bachelor or Graduate degree,,MedicalComplex,IoTSimple,1,Trust,Hide,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Simple,IoT
435,1,IoTSimple,1,1,1,1,1,0,0,1,1,1,1,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Not at all confident,R_27j81arMXdtU0PW,Completely confident,Determine where to build a new hospital,,71.724,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,encryption,how about quantum computers,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Completely confident ,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I have used home automation, but not currently",,45+,Male,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,No explanation,Show,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
436,1,IoTSimple,0,0,0,1,1,0,0,1,1,0,0,Maybe would,Completely safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat safe,0,Completely confident,R_1yrJKqGsDYtuYTv,Somewhat confident,Determine where to build a new hospital,,,Would not,,Somewhat safe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,Unsafe,Unsafe,I feel it's unsafe and don't trust the technology. ,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,none,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Male,,White or Caucasian,,High school or below,,MedicalSimple,IoTSimple,1,Trust,Hide,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
437,0,IoTSimple,1,1,0,1,0,1,0,1,1,0,1,Maybe would,Completely safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat safe,1,Somewhat confident,R_7fmYQSc1vO0vkWt,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Somewhat safe,Unsafe,Unsafe,Neither safe nor unsafe,Unsafe,Unsafe,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,No,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Female NB or SD,,Black or African American,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,1,Hardware,No FAQ,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
439,1,IoTSimple,1,0,0,1,1,1,1,1,1,0,0,Maybe would,Somewhat safe,Neither safe nor unsafe,Unsafe,Unsafe,Unsafe,Unsafe,Somewhat safe,0,Completely confident,R_5WAPGDHtzOqBfnX,Completely confident,Develop an AI tool for diagnosing patients,,,Would not,,Completely safe,Neither safe nor unsafe,Safe,Safe,Unsafe,Safe,I feel safer giving this data because I know about the existing legal protections for health information. That doesn't mean it's less prone to hacking I'm sure. ,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,Completely confident,Smart light bulb,,Maybe would,I don't want a lightbulb that sells my data even with a TEE,Somewhat safe,Neither safe nor unsafe,Unsafe,Unsafe,Unsafe,Unsafe,I don't want a lightbulb that tells a company what I do and where I live. Nobody wants that!,What exactly makes it less prone to data breeches? ,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,No,I use a private server at work and have to go through multiple authentication requests to log on so that sounds similar ,No,,No,,No,,Yes,,No,,"No, I don’t own smart devices",,25-34,Male,,White or Caucasian,,High school or below,,MedicalComplex,IoTSimple,0,Unsubstantial,No FAQ,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Simple,IoT
441,1,IoTSimple,1,1,0,1,1,0,0,1,1,1,0,Maybe would,Completely safe,Unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat safe,0,Somewhat confident,R_5DJtqtTZ57zjbR7,Completely confident,Determine where to build a new hospital,,,Maybe would,Because I don’t know how you make something separate from the rest of the computer except in a “external” hard drive. Yet the don’t state whether that is what they are using. Also there is always the chance of a hack into the data and it seems like it might be easier to do so if the data is stored separately from everything else,Somewhat safe,Unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Just that I’m not sure what stores separately means. ,Still want to known about the “stored separately” quantity ,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Still not sure that even isolated on a computer that the TEE is truly safe from hacking or data corruption ,Not sure the isolation is good enough to secure data ,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I have used home automation, but not currently",,45+,Male,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,1,Hardware,No FAQ,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
